st_X,st_Y,RUTA,TIPO,LONGITUD,spjoin_rif
-85.33192187,10.53840666,1,PRIMARIA,48.75,0
-85.33350241,10.53889989,1,PRIMARIA,48.75,0
-85.33810406,10.54014275,1,PRIMARIA,48.75,0
-85.34212133,10.54115395,1,PRIMARIA,48.75,0
-85.34648354,10.54243362,1,PRIMARIA,48.75,0
-85.34857933,10.54312538,1,PRIMARIA,48.75,0
-85.35012823,10.5439592,1,PRIMARIA,48.75,0
-85.35133452,10.54476254,1,PRIMARIA,48.75,0
-85.3529554,10.54600417,1,PRIMARIA,48.75,0
-85.35547437,10.54805252,1,PRIMARIA,48.75,0
-85.35599323,10.54859114,1,PRIMARIA,48.75,0
-85.3584062,10.55030032,1,PRIMARIA,48.75,0
-85.35967884,10.55086484,1,PRIMARIA,48.75,0
-85.3611893,10.55118868,1,PRIMARIA,48.75,0
-85.36352143,10.55146937,1,PRIMARIA,48.75,0
-85.36667646,10.55177491,1,PRIMARIA,48.75,0
-85.36773981,10.55189938,1,PRIMARIA,48.75,0
-85.3681519,10.55203109,1,PRIMARIA,48.75,0
-85.36897744,10.55239624,1,PRIMARIA,48.75,0
-85.36970091,10.55286482,1,PRIMARIA,48.75,0
-85.3707366,10.55377227,1,PRIMARIA,48.75,0
-85.37380749,10.55622268,1,PRIMARIA,48.75,0
-85.37722109,10.55870352,1,PRIMARIA,48.75,0
-85.38177255,10.5619883,1,PRIMARIA,48.75,0
-85.38284007,10.56258903,1,PRIMARIA,48.75,0
-85.38531936,10.56399094,1,PRIMARIA,48.75,0
-85.38683405,10.56479096,1,PRIMARIA,48.75,0
-85.38858996,10.56575858,1,PRIMARIA,48.75,0
-85.39055535,10.56719993,1,PRIMARIA,48.75,0
-85.39200559,10.56847728,1,PRIMARIA,48.75,0
-85.39363078,10.57016073,1,PRIMARIA,48.75,0
-85.39476929,10.57099894,1,PRIMARIA,48.75,0
-85.39573565,10.57180507,1,PRIMARIA,48.75,0
-85.39804513,10.57337881,1,PRIMARIA,48.75,0
-85.40104623,10.57565971,1,PRIMARIA,48.75,0
-85.40556315,10.57887653,1,PRIMARIA,48.75,0
-85.40787433,10.58062048,1,PRIMARIA,48.75,0
-85.41142729,10.58326942,1,PRIMARIA,48.75,0
-85.41612002,10.58692673,1,PRIMARIA,48.75,0
-85.41722457,10.58783325,1,PRIMARIA,48.75,0
-85.41908891,10.58944587,1,PRIMARIA,48.75,0
-85.42006031,10.59079623,1,PRIMARIA,48.75,0
-85.42217961,10.5940396,1,PRIMARIA,48.75,0
-85.42429846,10.59728295,1,PRIMARIA,48.75,0
-85.42530582,10.59880319,1,PRIMARIA,48.75,0
-85.42662739,10.60100054,1,PRIMARIA,48.75,0
-85.42794799,10.6030616,1,PRIMARIA,48.75,0
-85.42905942,10.60475068,1,PRIMARIA,48.75,0
-85.42954603,10.60552812,1,PRIMARIA,48.75,0
-85.43086754,10.60769145,1,PRIMARIA,48.75,0
-85.43225631,10.60975172,1,PRIMARIA,48.75,0
-85.43364635,10.61188025,1,PRIMARIA,48.75,0
-85.43389034,10.61238784,1,PRIMARIA,48.75,0
-85.43458457,10.61336696,1,PRIMARIA,48.75,0
-85.43555784,10.61492156,1,PRIMARIA,48.75,0
-85.43715403,10.61711576,1,PRIMARIA,48.75,0
-85.43823039,10.61870318,1,PRIMARIA,48.75,0
-85.43948004,10.62049268,1,PRIMARIA,48.75,0
-85.44045151,10.62180897,1,PRIMARIA,48.75,0
-85.44203607,10.62454292,1,PRIMARIA,48.75,0
-85.44244235,10.62527582,1,PRIMARIA,48.75,0
-85.44289079,10.62594327,1,PRIMARIA,48.75,0
-85.44353919,10.62664834,1,PRIMARIA,48.75,0
-85.44397108,10.62734256,1,PRIMARIA,48.75,0
-85.44442177,10.62807531,1,PRIMARIA,48.75,0
-85.44486954,10.62883316,1,PRIMARIA,48.75,0
-85.44527639,10.62958118,1,PRIMARIA,48.75,0
-85.44577606,10.63031861,1,PRIMARIA,48.75,0
-85.44631652,10.63103269,1,PRIMARIA,48.75,0
-85.44710584,10.63205436,1,PRIMARIA,48.75,0
-85.44769659,10.63300061,1,PRIMARIA,48.75,0
-85.4483919,10.63411599,1,PRIMARIA,48.75,0
-85.44916019,10.63532097,1,PRIMARIA,48.75,0
-85.44963007,10.63590737,1,PRIMARIA,48.75,0
-85.44985003,10.63617539,1,PRIMARIA,48.75,0
-85.45019481,10.63677275,1,PRIMARIA,48.75,0
-85.45098215,10.63807886,1,PRIMARIA,48.75,0
-85.45135381,10.63857304,1,PRIMARIA,48.75,0
-85.45158753,10.63887825,1,PRIMARIA,48.75,0
-85.45263023,10.64046602,1,PRIMARIA,48.75,0
-85.45360305,10.64198655,1,PRIMARIA,48.75,0
-85.45436852,10.64323714,1,PRIMARIA,48.75,0
-85.45509719,10.64421582,1,PRIMARIA,48.75,0
-85.45627094,10.64518943,1,PRIMARIA,48.75,0
-85.45844464,10.64679855,1,PRIMARIA,48.75,0
-85.45922296,10.64712586,1,PRIMARIA,48.75,0
-85.4614114,10.6486159,1,PRIMARIA,48.75,0
-85.46263063,10.64959715,1,PRIMARIA,48.75,0
-85.46323573,10.65016443,1,PRIMARIA,48.75,0
-85.46422715,10.65136345,1,PRIMARIA,48.75,0
-85.46471409,10.65204881,1,PRIMARIA,48.75,0
-85.46723873,10.65618962,1,PRIMARIA,48.75,0
-85.46967484,10.66038956,1,PRIMARIA,48.75,0
-85.47235029,10.66433333,1,PRIMARIA,48.75,0
-85.47300094,10.66519998,1,PRIMARIA,48.75,0
-85.47332793,10.66560497,1,PRIMARIA,48.75,0
-85.47428488,10.66618392,1,PRIMARIA,48.75,0
-85.47551598,10.66693326,1,PRIMARIA,48.75,0
-85.47674799,10.66737791,1,PRIMARIA,48.75,0
-85.47845919,10.66789207,1,PRIMARIA,48.75,0
-85.48006807,10.66843979,1,PRIMARIA,48.75,0
-85.48157413,10.66888532,1,PRIMARIA,48.75,0
-85.48253186,10.66939678,1,PRIMARIA,48.75,0
-85.48359243,10.66987468,1,PRIMARIA,48.75,0
-85.48441225,10.67048702,1,PRIMARIA,48.75,0
-85.48547143,10.67126932,1,PRIMARIA,48.75,0
-85.48632431,10.67222023,1,PRIMARIA,48.75,0
-85.48700598,10.67313666,1,PRIMARIA,48.75,0
-85.4879584,10.67493432,1,PRIMARIA,48.75,0
-85.4887747,10.67635897,1,PRIMARIA,48.75,0
-85.48928467,10.67737615,1,PRIMARIA,48.75,0
-85.49207163,10.68297147,1,PRIMARIA,48.75,0
-85.49387085,10.68717542,1,PRIMARIA,48.75,0
-85.49543077,10.69120912,1,PRIMARIA,48.75,0
-85.49637698,10.69442817,1,PRIMARIA,48.75,0
-85.49698719,10.69605514,1,PRIMARIA,48.75,0
-85.49749482,10.69751246,1,PRIMARIA,48.75,0
-85.4976976,10.69829164,1,PRIMARIA,48.75,0
-85.49800183,10.69920673,1,PRIMARIA,48.75,0
-85.4984542,10.70113571,1,PRIMARIA,48.75,0
-85.49906081,10.70300908,1,PRIMARIA,48.75,0
-85.49957304,10.70460968,1,PRIMARIA,48.75,0
-85.50012007,10.70566556,1,PRIMARIA,48.75,0
-85.50100908,10.70706184,1,PRIMARIA,48.75,0
-85.50183008,10.70835609,1,PRIMARIA,48.75,0
-85.50244602,10.70920769,1,PRIMARIA,48.75,0
-85.5028911,10.70971854,1,PRIMARIA,48.75,0
-85.50398644,10.71094485,1,PRIMARIA,48.75,0
-85.50497919,10.71213671,1,PRIMARIA,48.75,0
-85.50545835,10.71271571,1,PRIMARIA,48.75,0
-85.50597158,10.71322684,1,PRIMARIA,48.75,0
-85.5065537,10.71380572,1,PRIMARIA,48.75,0
-85.50754609,10.71489557,1,PRIMARIA,48.75,0
-85.50857247,10.71656443,1,PRIMARIA,48.75,0
-85.50939316,10.71802894,1,PRIMARIA,48.75,0
-85.50994075,10.71894852,1,PRIMARIA,48.75,0
-85.510145,10.72010658,1,PRIMARIA,48.75,0
-85.5103136,10.72211592,1,PRIMARIA,48.75,0
-85.51027759,10.72327379,1,PRIMARIA,48.75,0
-85.51044752,10.72443197,1,PRIMARIA,48.75,0
-85.51075271,10.72705422,1,PRIMARIA,48.75,0
-85.51095588,10.72899543,1,PRIMARIA,48.75,0
-85.51108994,10.73134548,1,PRIMARIA,48.75,0
-85.51146175,10.73543232,1,PRIMARIA,48.75,0
-85.51159737,10.73672663,1,PRIMARIA,48.75,0
-85.51159593,10.73768008,1,PRIMARIA,48.75,0
-85.51183247,10.74016629,1,PRIMARIA,48.75,0
-85.51220526,10.74357198,1,PRIMARIA,48.75,0
-85.51230562,10.74568358,1,PRIMARIA,48.75,0
-85.51250832,10.74776107,1,PRIMARIA,48.75,0
-85.51267708,10.74980441,1,PRIMARIA,48.75,0
-85.51281308,10.75079216,1,PRIMARIA,48.75,0
-85.51315488,10.75147339,1,PRIMARIA,48.75,0
-85.51360003,10.75198422,1,PRIMARIA,48.75,0
-85.51401073,10.7524609,1,PRIMARIA,48.75,0
-85.5143876,10.75280169,1,PRIMARIA,48.75,0
-85.51483249,10.75324424,1,PRIMARIA,48.75,0
-85.51616818,10.75430014,1,PRIMARIA,48.75,0
-85.51743571,10.75521973,1,PRIMARIA,48.75,0
-85.51842864,10.75613925,1,PRIMARIA,48.75,0
-85.51979857,10.75743356,1,PRIMARIA,48.75,0
-85.52034637,10.75811482,1,PRIMARIA,48.75,0
-85.52113265,10.75964743,1,PRIMARIA,48.75,0
-85.5222272,10.76179283,1,PRIMARIA,48.75,0
-85.52308182,10.7637683,1,PRIMARIA,48.75,0
-85.52482614,10.76724224,1,PRIMARIA,48.75,0
-85.52578365,10.76918332,1,PRIMARIA,48.75,0
-85.52684367,10.77126082,1,PRIMARIA,48.75,0
-85.52776726,10.77316801,1,PRIMARIA,48.75,0
-85.52920378,10.77613114,1,PRIMARIA,48.75,0
-85.5300587,10.77776575,1,PRIMARIA,48.75,0
-85.53057128,10.77899171,1,PRIMARIA,48.75,0
-85.53128989,10.78049027,1,PRIMARIA,48.75,0
-85.53289714,10.78358957,1,PRIMARIA,48.75,0
-85.53395754,10.78587133,1,PRIMARIA,48.75,0
-85.53597521,10.78999212,1,PRIMARIA,48.75,0
-85.53696708,10.79203557,1,PRIMARIA,48.75,0
-85.53813016,10.7943512,1,PRIMARIA,48.75,0
-85.53854075,10.79516869,1,PRIMARIA,48.75,0
-85.53949844,10.79710998,1,PRIMARIA,48.75,0
-85.54055854,10.79928944,1,PRIMARIA,48.75,0
-85.54233734,10.80283142,1,PRIMARIA,48.75,0
-85.54343219,10.80497673,1,PRIMARIA,48.75,0
-85.54370585,10.80576019,1,PRIMARIA,48.75,0
-85.54394457,10.80664551,1,PRIMARIA,48.75,0
-85.54455885,10.80919987,1,PRIMARIA,48.75,0
-85.54459207,10.81008544,1,PRIMARIA,48.75,0
-85.54441887,10.81137955,1,PRIMARIA,48.75,0
-85.54428048,10.81253752,1,PRIMARIA,48.75,0
-85.54414209,10.81369522,1,PRIMARIA,48.75,0
-85.54396923,10.81481932,1,PRIMARIA,48.75,0
-85.54390002,10.81533016,1,PRIMARIA,48.75,0
-85.5438648,10.81601116,1,PRIMARIA,48.75,0
-85.54379535,10.81659028,1,PRIMARIA,48.75,0
-85.54372592,10.81730541,1,PRIMARIA,48.75,0
-85.5437595,10.81802069,1,PRIMARIA,48.75,0
-85.54420399,10.81897405,1,PRIMARIA,48.75,0
-85.54468341,10.81968926,1,PRIMARIA,48.75,0
-85.54564252,10.82054054,1,PRIMARIA,48.75,0
-85.54649888,10.82132393,1,PRIMARIA,48.75,0
-85.54759497,10.82220923,1,PRIMARIA,48.75,0
-85.5484858,10.82302677,1,PRIMARIA,48.75,0
-85.54999313,10.82435468,1,PRIMARIA,48.75,0
-85.55225392,10.82622781,1,PRIMARIA,48.75,0
-85.55406963,10.82803273,1,PRIMARIA,48.75,0
-85.55537067,10.82966716,1,PRIMARIA,48.75,0
-85.55632946,10.83106353,1,PRIMARIA,48.75,0
-85.55682863,10.83203825,1,PRIMARIA,48.75,0
-85.55906155,10.83578698,1,PRIMARIA,48.75,0
-85.56018703,10.83757508,1,PRIMARIA,48.75,0
-85.56162862,10.83936385,1,PRIMARIA,48.75,0
-85.56275457,10.84075011,1,PRIMARIA,48.75,0
-85.56545746,10.84379102,1,PRIMARIA,48.75,0
-85.56644859,10.84504312,1,PRIMARIA,48.75,0
-85.56784483,10.84696562,1,PRIMARIA,48.75,0
-85.56955772,10.84812938,1,PRIMARIA,48.75,0
-85.57091045,10.84862257,1,PRIMARIA,48.75,0
-85.57203732,10.84920488,1,PRIMARIA,48.75,0
-85.57284834,10.85023341,1,PRIMARIA,48.75,0
-85.57289256,10.85081398,1,PRIMARIA,48.75,0
-85.57257566,10.85188548,1,PRIMARIA,48.75,0
-85.57176092,10.85411743,1,PRIMARIA,48.75,0
-85.5713526,10.85594814,1,PRIMARIA,48.75,0
-85.57044748,10.85831402,1,PRIMARIA,48.75,0
-85.57031099,10.8592963,1,PRIMARIA,48.75,0
-85.57049,10.86050243,1,PRIMARIA,48.75,0
-85.57098362,10.86260246,1,PRIMARIA,48.75,0
-85.57165717,10.86537267,1,PRIMARIA,48.75,0
-85.57224117,10.8673385,1,PRIMARIA,48.75,0
-85.57268975,10.86966161,1,PRIMARIA,48.75,0
-85.57336297,10.87234249,1,PRIMARIA,48.75,0
-85.57412866,10.87363889,1,PRIMARIA,48.75,0
-85.57494032,10.874176,1,PRIMARIA,48.75,0
-85.57647319,10.87498204,1,PRIMARIA,48.75,0
-85.5787282,10.87565518,1,PRIMARIA,48.75,0
-85.58193003,10.87668703,1,PRIMARIA,48.75,0
-85.58499701,10.87758445,1,PRIMARIA,48.75,0
-85.58755071,10.87830439,1,PRIMARIA,48.75,0
-85.58810911,10.8783926,1,PRIMARIA,48.75,0
-85.59104092,10.87920062,1,PRIMARIA,48.75,0
-85.59582177,10.88054724,1,PRIMARIA,48.75,0
-85.59807687,10.88122025,1,PRIMARIA,48.75,0
-85.59997031,10.88224981,1,PRIMARIA,48.75,0
-85.60069121,10.88305491,1,PRIMARIA,48.75,0
-85.60172731,10.88461949,1,PRIMARIA,48.75,0
-85.6023572,10.88613873,1,PRIMARIA,48.75,0
-85.60244517,10.88814883,1,PRIMARIA,48.75,0
-85.60257804,10.89051606,1,PRIMARIA,48.75,0
-85.6025765,10.89212389,1,PRIMARIA,48.75,0
-85.60261802,10.89525059,1,PRIMARIA,48.75,0
-85.60270514,10.89828778,1,PRIMARIA,48.75,0
-85.60274728,10.90069961,1,PRIMARIA,48.75,0
-85.6028345,10.90351336,1,PRIMARIA,48.75,0
-85.60287705,10.90614863,1,PRIMARIA,48.75,0
-85.60300942,10.90851585,1,PRIMARIA,48.75,0
-85.60309773,10.91048115,1,PRIMARIA,48.75,0
-85.60300413,10.9132948,1,PRIMARIA,48.75,0
-85.60286639,10.91543856,1,PRIMARIA,48.75,0
-85.60304564,10.91691263,1,PRIMARIA,48.75,0
-85.60349566,10.91802967,1,PRIMARIA,48.75,0
-85.60408063,10.91941522,1,PRIMARIA,48.75,0
-85.60471084,10.92062195,1,PRIMARIA,48.75,0
-85.6061071,10.92290154,1,PRIMARIA,48.75,0
-85.6070565,10.92496514,1,PRIMARIA,48.75,0
-85.60795715,10.92658986,1,PRIMARIA,48.75,0
-85.60836552,10.92788922,1,PRIMARIA,48.75,0
-85.60861026,10.92906644,1,PRIMARIA,48.75,0
-85.60897716,10.93146158,1,PRIMARIA,48.75,0
-85.60926228,10.933126,1,PRIMARIA,48.75,0
-85.60979305,10.93495324,1,PRIMARIA,48.75,0
-85.61044706,10.93690224,1,PRIMARIA,48.75,0
-85.61106086,10.93852648,1,PRIMARIA,48.75,0
-85.61171454,10.94051595,1,PRIMARIA,48.75,0
-85.61195931,10.94157173,1,PRIMARIA,48.75,0
-85.61204077,10.94222122,1,PRIMARIA,48.75,0
-85.61207991,10.94412868,1,PRIMARIA,48.75,0
-85.61199545,10.94656394,1,PRIMARIA,48.75,0
-85.61219826,10.94822814,1,PRIMARIA,48.75,0
-85.61223898,10.9487963,1,PRIMARIA,48.75,0
-85.61260632,10.95017676,1,PRIMARIA,48.75,0
-85.61313833,10.95155737,1,PRIMARIA,48.75,0
-85.6140795,10.95318218,1,PRIMARIA,48.75,0
-85.61485753,10.95444145,1,PRIMARIA,48.75,0
-85.6160858,10.95610692,1,PRIMARIA,48.75,0
-85.6174779,10.95817868,1,PRIMARIA,48.75,0
-85.61833745,10.95972204,1,PRIMARIA,48.75,0
-85.61919544,10.96321349,1,PRIMARIA,48.75,0
-85.61997146,10.96605572,1,PRIMARIA,48.75,0
-85.62107448,10.97015632,1,PRIMARIA,48.75,0
-85.62201404,10.97368844,1,PRIMARIA,48.75,0
-85.62283137,10.97636831,1,PRIMARIA,48.75,0
-85.62356772,10.97839842,1,PRIMARIA,48.75,0
-85.62368895,10.97985974,1,PRIMARIA,48.75,0
-85.62356518,10.9808336,1,PRIMARIA,48.75,0
-85.62307092,10.9826188,1,PRIMARIA,48.75,0
-85.62306922,10.98440471,1,PRIMARIA,48.75,0
-85.62347875,10.98521693,1,PRIMARIA,48.75,0
-85.62421581,10.9860702,1,PRIMARIA,48.75,0
-85.62540418,10.98708625,1,PRIMARIA,48.75,0
-85.62692042,10.98846797,1,PRIMARIA,48.75,0
-85.62794412,10.98984926,1,PRIMARIA,48.75,0
-85.62818831,10.99196015,1,PRIMARIA,48.75,0
-85.62831007,10.99329948,1,PRIMARIA,48.75,0
-85.62884222,10.99431494,1,PRIMARIA,48.75,0
-85.6297841,10.9954526,1,PRIMARIA,48.75,0
-85.63052137,10.99646803,1,PRIMARIA,48.75,0
-85.6316231,10.99837979,1,PRIMARIA,48.75,0
-85.63203967,10.99905354,1,PRIMARIA,48.75,0
-85.63282997,11.00078791,1,PRIMARIA,48.75,0
-85.63331164,11.00204616,1,PRIMARIA,48.75,0
-85.63360076,11.00292714,1,PRIMARIA,48.75,0
-85.6337386,11.00411825,1,PRIMARIA,48.75,0
-85.6336717,11.00612677,1,PRIMARIA,48.75,0
-85.63357024,11.00796516,1,PRIMARIA,48.75,0
-85.63350341,11.01010995,1,PRIMARIA,48.75,0
-85.63346962,11.01133522,1,PRIMARIA,48.75,0
-85.63374484,11.01215176,1,PRIMARIA,48.75,0
-85.63415721,11.01266145,1,PRIMARIA,48.75,0
-85.63487814,11.01313615,1,PRIMARIA,48.75,0
-85.63621673,11.01367795,1,PRIMARIA,48.75,0
-85.63693809,11.01425492,1,PRIMARIA,48.75,0
-85.63755623,11.01503632,1,PRIMARIA,48.75,0
-85.63793431,11.01592043,1,PRIMARIA,48.75,0
-85.63796962,11.01687368,1,PRIMARIA,48.75,0
-85.63773055,11.01854207,1,PRIMARIA,48.75,0
-85.63766294,11.01952947,1,PRIMARIA,48.75,0
-85.63759545,11.02102716,1,PRIMARIA,48.75,0
-85.63763005,11.02181013,1,PRIMARIA,48.75,0
-85.63732264,11.02320652,1,PRIMARIA,48.75,0
-85.63698046,11.0242625,1,PRIMARIA,48.75,0
-85.63663772,11.02494393,1,PRIMARIA,48.75,0
-85.63632942,11.02552321,1,PRIMARIA,48.75,0
-85.63447797,11.02801232,1,PRIMARIA,48.75,0
-85.63190695,11.03121783,1,PRIMARIA,48.75,0
-85.62988401,11.03367334,1,PRIMARIA,48.75,0
-85.6286496,11.03524187,1,PRIMARIA,48.75,0
-85.62765581,11.03708224,1,PRIMARIA,48.75,0
-85.62707396,11.03871747,1,PRIMARIA,48.75,0
-85.62656046,11.04038642,1,PRIMARIA,48.75,0
-85.62649315,11.04242892,1,PRIMARIA,48.75,0
-85.62652861,11.04379045,1,PRIMARIA,48.75,0
-85.62635806,11.04518654,1,PRIMARIA,48.75,0
-85.62625623,11.04658235,1,PRIMARIA,48.75,0
-85.62618827,11.04773975,1,PRIMARIA,48.75,0
-85.62618937,11.04910141,1,PRIMARIA,48.75,0
-85.62629325,11.05063293,1,PRIMARIA,48.75,0
-85.62636295,11.05172203,1,PRIMARIA,48.75,0
-85.62660475,11.05349154,1,PRIMARIA,48.75,0
-85.62667447,11.0551932,1,PRIMARIA,48.75,0
-85.62688171,11.05679258,1,PRIMARIA,48.75,0
-85.62691652,11.05750754,1,PRIMARIA,48.75,0
-85.62698588,11.05839237,1,PRIMARIA,48.75,0
-85.62763953,11.06077357,1,PRIMARIA,48.75,0
-85.62812118,11.06213409,1,PRIMARIA,48.75,0
-85.62860278,11.06335833,1,PRIMARIA,48.75,0
-85.62905026,11.06512754,1,PRIMARIA,48.75,0
-85.62901661,11.06614879,1,PRIMARIA,48.75,0
-85.62877709,11.06700033,1,PRIMARIA,48.75,0
-85.62867488,11.06781731,1,PRIMARIA,48.75,0
-85.62877865,11.06907654,1,PRIMARIA,48.75,0
-85.62912322,11.07064162,1,PRIMARIA,48.75,0
-85.62929503,11.07149229,1,PRIMARIA,48.75,0
-85.62946737,11.07210442,1,PRIMARIA,48.75,0
-85.6296733,11.07241041,1,PRIMARIA,48.75,0
-85.62981113,11.07298867,1,PRIMARIA,48.75,0
-85.63001787,11.07397548,1,PRIMARIA,48.75,0
-85.63015609,11.0751323,1,PRIMARIA,48.75,0
-85.63026014,11.07669808,1,PRIMARIA,48.75,0
-85.63043271,11.07809331,1,PRIMARIA,48.75,0
-85.63026185,11.07880829,1,PRIMARIA,48.75,0
-85.63005614,11.07928541,1,PRIMARIA,48.75,0
-85.62954182,11.07979724,1,PRIMARIA,48.75,0
-85.62909593,11.08024079,1,PRIMARIA,48.75,0
-85.62840987,11.08065078,1,PRIMARIA,48.75,0
-85.62727746,11.08102776,1,PRIMARIA,48.75,0
-85.62569863,11.08123546,1,PRIMARIA,48.75,0
-85.62398287,11.08120516,1,PRIMARIA,48.75,0
-85.62254135,11.08137856,1,PRIMARIA,48.75,0
-85.62185522,11.08165252,1,PRIMARIA,48.75,0
-85.62140904,11.0820278,1,PRIMARIA,48.75,0
-85.62106623,11.08247119,1,PRIMARIA,48.75,0
-85.62051767,11.0836297,1,PRIMARIA,48.75,0
-85.61996975,11.08482221,1,PRIMARIA,48.75,0
-85.61955846,11.08557216,1,PRIMARIA,48.75,0
-85.61852945,11.08676579,1,PRIMARIA,48.75,0
-85.61808362,11.08710705,1,PRIMARIA,48.75,0
-85.61750045,11.08772114,1,PRIMARIA,48.75,0
-85.61739795,11.08823184,1,PRIMARIA,48.75,0
-85.61743253,11.08877625,1,PRIMARIA,48.75,0
-85.61746766,11.08969548,1,PRIMARIA,48.75,0
-85.61733107,11.09088714,1,PRIMARIA,48.75,0
-85.61698894,11.09211308,1,PRIMARIA,48.75,0
-85.61681821,11.09323688,1,PRIMARIA,48.75,0
-85.61664714,11.09415639,1,PRIMARIA,48.75,0
-85.61606449,11.09514476,1,PRIMARIA,48.75,0
-85.61510374,11.0962361,1,PRIMARIA,48.75,0
-85.6147611,11.09684949,1,PRIMARIA,48.75,0
-85.61424638,11.09715702,1,PRIMARIA,48.75,0
-85.61246238,11.09825004,1,PRIMARIA,48.75,0
-85.61170811,11.09917081,1,PRIMARIA,48.75,0
-85.61153683,11.09992005,1,PRIMARIA,48.75,0
-85.61164047,11.10066873,1,PRIMARIA,48.75,0
-85.61188093,11.10138286,1,PRIMARIA,48.75,0
-85.612363,11.10284566,1,PRIMARIA,48.75,0
-85.61219205,11.10379918,1,PRIMARIA,48.75,0
-85.6115062,11.10526422,1,PRIMARIA,48.75,0
-85.61082088,11.10649099,1,PRIMARIA,48.75,0
-85.61047831,11.10798947,1,PRIMARIA,48.75,0
-85.61041025,11.10839829,1,PRIMARIA,48.75,0
-85.61006752,11.10948822,1,PRIMARIA,48.75,0
-85.61003374,11.11037318,1,PRIMARIA,48.75,0
-85.61010346,11.11159854,1,PRIMARIA,48.75,0
-85.61003549,11.11227937,1,PRIMARIA,48.75,0
-85.60989805,11.11265419,1,PRIMARIA,48.75,0
-85.60955532,11.1131313,1,PRIMARIA,48.75,0
-85.60917806,11.11381309,1,PRIMARIA,48.75,0
-85.60911004,11.11435791,1,PRIMARIA,48.75,0
-85.60931642,11.11514018,1,PRIMARIA,48.75,0
-85.60976317,11.11575203,1,PRIMARIA,48.75,0
-85.61017574,11.11653401,1,PRIMARIA,48.75,0
-85.61072575,11.11755399,1,PRIMARIA,48.75,0
-85.61096664,11.11837039,1,PRIMARIA,48.75,0
-85.61117332,11.1195952,1,PRIMARIA,48.75,0
-85.61131193,11.12122883,1,PRIMARIA,48.75,0
-85.61141609,11.1229646,1,PRIMARIA,48.75,0
-85.61141641,11.12378142,1,PRIMARIA,48.75,0
-85.61134901,11.12558561,1,PRIMARIA,48.75,0
-85.61141903,11.12725351,1,PRIMARIA,48.75,0
-85.61152259,11.12810419,1,PRIMARIA,48.75,0
-85.61190084,11.12926058,1,PRIMARIA,48.75,0
-85.6124856,11.13085923,1,PRIMARIA,48.75,0
-85.61286382,11.1312668,1,PRIMARIA,48.75,0
-85.61430637,11.13276135,1,PRIMARIA,48.75,0
-85.61502793,11.13357663,1,PRIMARIA,48.75,0
-85.61568042,11.13418791,1,PRIMARIA,48.75,0
-85.61588714,11.13480016,1,PRIMARIA,48.75,0
-85.6160932,11.13537842,1,PRIMARIA,48.75,0
-85.6164375,11.13626267,1,PRIMARIA,48.75,0
-85.61671242,11.13711292,1,PRIMARIA,48.75,0
-85.61722812,11.13813302,1,PRIMARIA,48.75,0
-85.61819037,11.13945841,1,PRIMARIA,48.75,0
-85.6194275,11.14088522,1,PRIMARIA,48.75,0
-85.6201145,11.14176862,1,PRIMARIA,48.75,0
-85.62042431,11.142619,1,PRIMARIA,48.75,0
-85.62052768,11.14353767,1,PRIMARIA,48.75,0
-85.62042576,11.14455918,1,PRIMARIA,48.75,0
-85.62039215,11.14547813,1,PRIMARIA,48.75,0
-85.62053003,11.14643093,1,PRIMARIA,48.75,0
-85.62090873,11.14792785,1,PRIMARIA,48.75,0
-85.62084079,11.14922148,1,PRIMARIA,48.75,0
-85.62066981,11.14980045,1,PRIMARIA,48.75,0
-85.62036133,11.15061797,1,PRIMARIA,48.75,0
-85.62012147,11.15116321,1,PRIMARIA,48.75,0
-85.62008851,11.15272897,1,PRIMARIA,48.75,0
-85.61998636,11.15381847,1,PRIMARIA,48.75,0
-85.61957476,11.1546364,1,PRIMARIA,48.75,0
-85.61919769,11.15524993,1,PRIMARIA,48.75,0
-85.61789351,11.15620583,1,PRIMARIA,48.75,0
-85.61682991,11.1571613,1,PRIMARIA,48.75,0
-85.61648712,11.15787669,1,PRIMARIA,48.75,0
-85.61604172,11.15859248,1,PRIMARIA,48.75,0
-85.61514977,11.15937752,1,PRIMARIA,48.75,0
-85.61449774,11.16036588,1,PRIMARIA,48.75,0
-85.61429268,11.16138751,1,PRIMARIA,48.75,0
-85.61388186,11.16264798,1,PRIMARIA,48.75,0
-85.61367613,11.16326107,1,PRIMARIA,48.75,0
-85.61391691,11.16404346,1,PRIMARIA,48.75,0
-85.61454691,11.16506958,1,PRIMARIA,48.75,0
-85.61502185,11.16587801,1,PRIMARIA,48.75,0
-85.61650058,11.16740235,1,PRIMARIA,48.75,0
-85.6171883,11.16807985,1,PRIMARIA,48.75,0
-85.61760216,11.16902939,1,PRIMARIA,48.75,0
-85.61732941,11.17018433,1,PRIMARIA,48.75,0
-85.61674781,11.17133997,1,PRIMARIA,48.75,0
-85.61568783,11.17392256,1,PRIMARIA,48.75,0
-85.61517535,11.17541739,1,PRIMARIA,48.75,0
-85.6150745,11.17670763,1,PRIMARIA,48.75,0
-85.61502848,11.17903493,1,PRIMARIA,48.75,0
-85.61520334,11.1808678,1,PRIMARIA,48.75,0
-85.6155142,11.1820892,1,PRIMARIA,48.75,0
-85.61586018,11.18361619,1,PRIMARIA,48.75,0
