"","Date","Month","Day","Hour","Total_hourly_Price_x_load","Year","total_load","Weighted_Avg_Price"
"77",2024-01-04 04:00:00,1,4,5,959046.430472263,2024,23416.644808,40.9557576815879
"78",2024-01-04 05:00:00,1,4,6,1164411.941167,2024,26167.644808,44.4981560132997
"79",2024-01-04 06:00:00,1,4,7,1547241.45700611,2024,31468.928964,49.1672741317677
"80",2024-01-04 07:00:00,1,4,8,3397655.00035418,2024,34064.928963,99.7405573352166
"81",2024-01-04 08:00:00,1,4,9,1615808.11840759,2024,35551.928963,45.449239057864
"82",2024-01-04 09:00:00,1,4,10,1524799.60167606,2024,36200.928964,42.1204550632497
"83",2024-01-04 10:00:00,1,4,11,1526397.0009633,2024,36327.928964,42.0171764395355
"84",2024-01-04 11:00:00,1,4,12,1472716.69389614,2024,35657.928963,41.3012403335114
"85",2024-01-04 12:00:00,1,4,13,1324176.50773242,2024,35087.928964,37.7388049631262
"86",2024-01-04 13:00:00,1,4,14,1454721.25212905,2024,34635.928964,42.0003532644111
"87",2024-01-04 14:00:00,1,4,15,1438692.85485856,2024,34024.928963,42.2834932711555
"88",2024-01-04 15:00:00,1,4,16,1414359.99352793,2024,33806.928964,41.8363938065491
"89",2024-01-04 16:00:00,1,4,17,1781180.94932631,2024,34957.928964,50.9521302351919
"90",2024-01-04 17:00:00,1,4,18,2396670.13554379,2024,39498.928964,60.6768385473986
"91",2024-01-04 18:00:00,1,4,19,2879790.86796022,2024,40095.928964,71.8225251881764
"92",2024-01-04 19:00:00,1,4,20,2416122.25243821,2024,39172.928963,61.6783660655119
"93",2024-01-04 20:00:00,1,4,21,2327289.07517687,2024,37738.928964,61.6681272909713
"94",2024-01-04 21:00:00,1,4,22,1820431.23806427,2024,34360.644804,52.9801244548342
"95",2024-01-04 22:00:00,1,4,23,1719379.96708577,2024,30757.644804,55.9008980707836
"96",2024-01-04 23:00:00,1,4,24,1274955.99963456,2024,27240.644808,46.8034442143652
"97",2024-01-05 00:00:00,1,5,1,1053669.94652756,2024,24853.644808,42.3949869191179
"98",2024-01-05 01:00:00,1,5,2,993532.309692663,2024,23527.644808,42.2282943235711
"99",2024-01-05 02:00:00,1,5,3,991935.689901061,2024,22826.644808,43.4551682143589
"100",2024-01-05 03:00:00,1,5,4,948442.878501923,2024,22512.644808,42.1293404924546
"101",2024-01-05 04:00:00,1,5,5,974502.929809678,2024,23104.644807,42.1777931645343
"102",2024-01-05 05:00:00,1,5,6,1068505.16484427,2024,25146.644808,42.4909634268324
"103",2024-01-05 06:00:00,1,5,7,1337030.64095915,2024,29499.928964,45.3231817131078
"104",2024-01-05 07:00:00,1,5,8,1830747.46797117,2024,32255.928964,56.7569289358996
"105",2024-01-05 08:00:00,1,5,9,1838870.47576232,2024,34532.928964,53.2497685811507
"106",2024-01-05 09:00:00,1,5,10,1570876.88468656,2024,36308.928964,43.264203310543
"107",2024-01-05 10:00:00,1,5,11,1644953.7409768,2024,37342.928964,44.0499389472797
"108",2024-01-05 11:00:00,1,5,12,1694986.33157319,2024,37393.928964,45.3278480901269
"109",2024-01-05 12:00:00,1,5,13,1672141.03950724,2024,37027.928964,45.1589134551102
"110",2024-01-05 13:00:00,1,5,14,1656955.31548594,2024,36693.928964,45.1561160733582
"111",2024-01-05 14:00:00,1,5,15,1564477.03320581,2024,35985.928964,43.4746879751499
"112",2024-01-05 15:00:00,1,5,16,1603867.34996429,2024,35513.928964,45.1616421148475
"113",2024-01-05 16:00:00,1,5,17,1933863.6409693,2024,36426.928964,53.0888465201252
"114",2024-01-05 17:00:00,1,5,18,2591303.90609075,2024,39565.928963,65.4933164469361
"115",2024-01-05 18:00:00,1,5,19,2589915.66282586,2024,39566.928964,65.4565752419728
"116",2024-01-05 19:00:00,1,5,20,2018962.87347542,2024,38084.928964,53.0121212877634
"117",2024-01-05 20:00:00,1,5,21,1840259.26545989,2024,36504.928963,50.4112545274395
"118",2024-01-05 21:00:00,1,5,22,1479498.96164421,2024,33102.644804,44.6942825989974
"119",2024-01-05 22:00:00,1,5,23,1429166.2953159,2024,30482.644803,46.8845897248145
"120",2024-01-05 23:00:00,1,5,24,1180232.84147783,2024,27057.644808,43.6192007786603
"121",2024-01-06 00:00:00,1,6,1,1085651.73018786,2024,24621.644808,44.093387694193
"122",2024-01-06 01:00:00,1,6,2,1010959.67037652,2024,23161.644808,43.6480085398485
"123",2024-01-06 02:00:00,1,6,3,943725.211417912,2024,22258.644808,42.3981432633638
"124",2024-01-06 03:00:00,1,6,4,908558.568831684,2024,21838.644808,41.6032485907211
"125",2024-01-06 04:00:00,1,6,5,915024.112815894,2024,21935.644808,41.7140285058856
"126",2024-01-06 05:00:00,1,6,6,979510.974161657,2024,22835.644808,42.8939485789561
"127",2024-01-06 06:00:00,1,6,7,1075920.81996529,2024,25135.928963,42.804100120948
"128",2024-01-06 07:00:00,1,6,8,1129365.44432588,2024,26242.928963,43.0350379684437
"129",2024-01-06 08:00:00,1,6,9,1112895.82058835,2024,28551.928963,38.9779556411246
"130",2024-01-06 09:00:00,1,6,10,853470.899033185,2024,30392.928964,28.0812323170337
"131",2024-01-06 10:00:00,1,6,11,-7357783.54068686,2024,31433.928964,-234.071393019735
"132",2024-01-06 11:00:00,1,6,12,-7421735.31293626,2024,31794.928964,-233.425126419989
"133",2024-01-06 12:00:00,1,6,13,-7365971.66698211,2024,31479.928963,-233.989462798335
"134",2024-01-06 13:00:00,1,6,14,-7258029.85206421,2024,30990.928963,-234.198525017742
"135",2024-01-06 14:00:00,1,6,15,683545.778072293,2024,30613.928964,22.3279337610046
"136",2024-01-06 15:00:00,1,6,16,938533.442653014,2024,30645.928964,30.6250609585213
"137",2024-01-06 16:00:00,1,6,17,1684673.28192407,2024,32200.928964,52.3175366713023
"138",2024-01-06 17:00:00,1,6,18,2926617.27955681,2024,36018.928964,81.2522016543548
"139",2024-01-06 18:00:00,1,6,19,2966608.23763325,2024,36509.928964,81.2548345563319
"140",2024-01-06 19:00:00,1,6,20,2880447.77591253,2024,35451.928964,81.2493948872996
"141",2024-01-06 20:00:00,1,6,21,2101509.54685791,2024,33649.928964,62.4521243152158
"142",2024-01-06 21:00:00,1,6,22,1521617.68035547,2024,30947.644804,49.1674791407324
"143",2024-01-06 22:00:00,1,6,23,1830386.94294549,2024,29372.644804,62.3160411723029
"144",2024-01-06 23:00:00,1,6,24,1299640.06564861,2024,25632.644808,50.7025348099463
"145",2024-01-07 00:00:00,1,7,1,981328.757491317,2024,23419.644808,41.90194879284
"146",2024-01-07 01:00:00,1,7,2,969876.048451826,2024,22163.644807,43.7597722259792
"147",2024-01-07 02:00:00,1,7,3,923545.700865345,2024,21465.644808,43.0243633082548
"148",2024-01-07 03:00:00,1,7,4,897033.064163382,2024,21159.644808,42.3935785455261
"149",2024-01-07 04:00:00,1,7,5,905461.722840474,2024,21629.644808,41.8620708235383
"150",2024-01-07 05:00:00,1,7,6,1000003.21989141,2024,22859.644807,43.7453524905685
"151",2024-01-07 06:00:00,1,7,7,1169879.44722904,2024,25826.928963,45.2968856229491
"152",2024-01-07 07:00:00,1,7,8,1422087.14842173,2024,27799.928963,51.1543446860761
"153",2024-01-07 08:00:00,1,7,9,1269160.67921918,2024,29095.928963,43.6198713858943
"154",2024-01-07 09:00:00,1,7,10,1298167.39700184,2024,30607.928963,42.41278129504
"155",2024-01-07 10:00:00,1,7,11,1363758.70851103,2024,31254.928963,43.6333965156492
"156",2024-01-07 11:00:00,1,7,12,1403303.1474487,2024,32071.928964,43.7548720260597
"157",2024-01-07 12:00:00,1,7,13,1372609.10082173,2024,31548.928964,43.5073121622605
"158",2024-01-07 13:00:00,1,7,14,1369171.8510673,2024,31263.928964,43.793979081896
"159",2024-01-07 14:00:00,1,7,15,1416384.50171139,2024,31743.928964,44.6190672653558
"160",2024-01-07 15:00:00,1,7,16,1452683.79438871,2024,31700.928964,45.8246443199943
"161",2024-01-07 16:00:00,1,7,17,1798630.29868434,2024,33539.928964,53.6265387030157
"162",2024-01-07 17:00:00,1,7,18,1993739.63098021,2024,36949.928964,53.9578745313068
"163",2024-01-07 18:00:00,1,7,19,3632847.02039438,2024,37632.928964,96.5337304430807
"164",2024-01-07 19:00:00,1,7,20,1931151.13641684,2024,36784.928964,52.4984332117859
"165",2024-01-07 20:00:00,1,7,21,1847260.09664173,2024,35191.928964,52.4910157249808
"166",2024-01-07 21:00:00,1,7,22,1632240.67811192,2024,31642.644804,51.583572998474
"167",2024-01-07 22:00:00,1,7,23,1282575.20568375,2024,28325.644808,45.279647272902
"168",2024-01-07 23:00:00,1,7,24,1150107.99742951,2024,25441.644808,45.2057249485639
"169",2024-01-08 00:00:00,1,8,1,1013651.40327631,2024,23483.644807,43.1641430283498
"170",2024-01-08 01:00:00,1,8,2,951244.847350162,2024,22433.644808,42.4025991091266
"171",2024-01-08 02:00:00,1,8,3,922788.138678691,2024,21757.644807,42.4121336139197
"172",2024-01-08 03:00:00,1,8,4,912374.331833544,2024,21790.644808,41.8700015475716
"173",2024-01-08 04:00:00,1,8,5,951127.162858771,2024,22701.644807,41.8968392354325
"174",2024-01-08 05:00:00,1,8,6,1068803.76046351,2024,25176.644808,42.4521920460145
"175",2024-01-08 06:00:00,1,8,7,1382930.99729832,2024,30852.928964,44.8233293802337
"176",2024-01-08 07:00:00,1,8,8,1787121.34653286,2024,34098.928964,52.4098967571568
"177",2024-01-08 08:00:00,1,8,9,1607283.57387806,2024,35514.928963,45.256561699801
"178",2024-01-08 09:00:00,1,8,10,1582005.6456559,2024,36146.928963,43.7659765584856
"179",2024-01-08 10:00:00,1,8,11,1702359.60257369,2024,36846.928964,46.2008544656985
"180",2024-01-08 11:00:00,1,8,12,1694753.98748834,2024,36909.928964,45.9159373929251
"181",2024-01-08 12:00:00,1,8,13,1667222.61088036,2024,36580.928964,45.5762786265244
"182",2024-01-08 13:00:00,1,8,14,1620748.75076944,2024,36057.928963,44.94847034705
"183",2024-01-08 14:00:00,1,8,15,1641302.39465438,2024,35658.928963,46.0278096506323
"184",2024-01-08 15:00:00,1,8,16,1723233.24149353,2024,35442.928964,48.6199445662024
"185",2024-01-08 16:00:00,1,8,17,1987472.2991949,2024,36833.928964,53.9576514125706
"186",2024-01-08 17:00:00,1,8,18,2232908.06558833,2024,40109.928963,55.6697088057201
"187",2024-01-08 18:00:00,1,8,19,80889857.928,2024,40444.928964,2000
"188",2024-01-08 19:00:00,1,8,20,2152716.7078473,2024,39284.928964,54.7975206934957
"189",2024-01-08 20:00:00,1,8,21,2041296.58222277,2024,37367.928964,54.6269659254958
"190",2024-01-08 21:00:00,1,8,22,1647822.16593157,2024,33548.644804,49.1173987968389
"191",2024-01-08 22:00:00,1,8,23,1350746.58561169,2024,29839.644804,45.2668453154853
"192",2024-01-08 23:00:00,1,8,24,1164222.93062073,2024,26515.644808,43.9070193861351
"193",2024-01-09 00:00:00,1,9,1,1011740.61938602,2024,24164.644808,41.868631938305
"194",2024-01-09 01:00:00,1,9,2,952237.157858644,2024,22913.644808,41.5576468011838
"195",2024-01-09 02:00:00,1,9,3,904433.482508116,2024,22139.644807,40.8513095125246
"196",2024-01-09 03:00:00,1,9,4,896804.038493406,2024,21950.644807,40.8554758358359
"197",2024-01-09 04:00:00,1,9,5,927236.793497191,2024,22690.644808,40.8642769451081
"198",2024-01-09 05:00:00,1,9,6,1060265.86856998,2024,25139.644808,42.175053652014
"199",2024-01-09 06:00:00,1,9,7,1321124.66597797,2024,30546.928964,43.2490175210389
"200",2024-01-09 07:00:00,1,9,8,1684287.22749562,2024,33495.928964,50.2833412772586
"201",2024-01-09 08:00:00,1,9,9,1484150.76818968,2024,34250.928964,43.3316938571104
"202",2024-01-09 09:00:00,1,9,10,1532925.40790054,2024,35120.928964,43.6470632502869
"203",2024-01-09 10:00:00,1,9,11,1564025.9081537,2024,35471.928964,44.0919327996234
"204",2024-01-09 11:00:00,1,9,12,1563114.40445409,2024,35393.928964,44.1633480714721
"205",2024-01-09 12:00:00,1,9,13,1486810.69001112,2024,34921.928963,42.5752738798137
"206",2024-01-09 13:00:00,1,9,14,1454367.34192295,2024,34754.928964,41.8463620923933
"207",2024-01-09 14:00:00,1,9,15,1431032.96898517,2024,34205.928963,41.8358165490286
"208",2024-01-09 15:00:00,1,9,16,1430487.47465426,2024,33751.928963,42.3823917211491
"209",2024-01-09 16:00:00,1,9,17,1730575.31522011,2024,35208.928964,49.1516034750609
"210",2024-01-09 17:00:00,1,9,18,2899542.42009629,2024,39889.928963,72.6885831956675
"211",2024-01-09 18:00:00,1,9,19,2955212.44514269,2024,40657.928963,72.6847756518054
"212",2024-01-09 19:00:00,1,9,20,2149415.66113141,2024,39808.928964,53.9933054485131
"213",2024-01-09 20:00:00,1,9,21,1975118.70384681,2024,38052.928964,51.9045118896202
"214",2024-01-09 21:00:00,1,9,22,1616184.80252268,2024,33999.644803,47.5353437333578
"215",2024-01-09 22:00:00,1,9,23,1316810.14984638,2024,30054.644804,43.8138649927123
"216",2024-01-09 23:00:00,1,9,24,1151672.56600298,2024,26662.644808,43.1942357667919
"217",2024-01-10 00:00:00,1,10,1,1014413.52253647,2024,24358.644807,41.6449080223443
"218",2024-01-10 01:00:00,1,10,2,949841.753041301,2024,23114.644808,41.0926389278783
"219",2024-01-10 02:00:00,1,10,3,940026.91532319,2024,22611.644808,41.5726906779735
"220",2024-01-10 03:00:00,1,10,4,938939.784247711,2024,22570.644807,41.6000425453734
"221",2024-01-10 04:00:00,1,10,5,989933.074059876,2024,23516.644808,42.0949962097959
"222",2024-01-10 05:00:00,1,10,6,1158459.7264821,2024,26400.644808,43.8799784970046
"223",2024-01-10 06:00:00,1,10,7,1516489.18431698,2024,32287.928964,46.9676821330913
"224",2024-01-10 07:00:00,1,10,8,14940607.6892312,2024,34856.928964,428.626621256904
"225",2024-01-10 08:00:00,1,10,9,1543089.73071828,2024,35336.928963,43.6679070876246
"226",2024-01-10 09:00:00,1,10,10,1162813.82089174,2024,35856.928963,32.4292641484056
"227",2024-01-10 10:00:00,1,10,11,965019.175654039,2024,35884.928964,26.8920464248976
"228",2024-01-10 11:00:00,1,10,12,953477.275867539,2024,35441.928964,26.902522061822
"229",2024-01-10 12:00:00,1,10,13,-8008149.44896781,2024,34946.928963,-229.151736264048
"230",2024-01-10 13:00:00,1,10,14,925992.534455439,2024,34456.928964,26.873913674167
"231",2024-01-10 14:00:00,1,10,15,1070515.01045835,2024,33920.928964,31.5591301050297
"232",2024-01-10 15:00:00,1,10,16,1107515.35670286,2024,33025.928964,33.5347223059223
"233",2024-01-10 16:00:00,1,10,17,2518300.25567611,2024,34318.928964,73.379337050925
"234",2024-01-10 17:00:00,1,10,18,2273364.99559967,2024,38667.928963,58.7920030000823
"235",2024-01-10 18:00:00,1,10,19,10405359.3982685,2024,39974.928964,260.297132926471
"236",2024-01-10 19:00:00,1,10,20,10754012.8663376,2024,39251.928964,273.974124334135
"237",2024-01-10 20:00:00,1,10,21,2768705.21190452,2024,37696.928963,73.4464394864113
"238",2024-01-10 21:00:00,1,10,22,1791002.88053712,2024,34074.644804,52.5611606764827
"239",2024-01-10 22:00:00,1,10,23,1779510.27402699,2024,30290.644804,58.7478505506095
"240",2024-01-10 23:00:00,1,10,24,1995307.42555934,2024,26941.644808,74.060341889997
"241",2024-01-11 00:00:00,1,11,1,1090425.66277253,2024,24740.644808,44.0742620588424
"242",2024-01-11 01:00:00,1,11,2,1008769.71624596,2024,23450.644808,43.0167155106039
"243",2024-01-11 02:00:00,1,11,3,962124.506591856,2024,22849.644808,42.1067598501576
"244",2024-01-11 03:00:00,1,11,4,957835.333860432,2024,22748.644807,42.1051601968701
"245",2024-01-11 04:00:00,1,11,5,998552.546610976,2024,23701.644808,42.1300949659804
"246",2024-01-11 05:00:00,1,11,6,1165820.79554933,2024,26428.644808,44.1120157321285
"247",2024-01-11 06:00:00,1,11,7,1560221.11423488,2024,32210.928964,48.4376317112318
"248",2024-01-11 07:00:00,1,11,8,4115415.41320816,2024,35176.928963,116.991890268103
"249",2024-01-11 08:00:00,1,11,9,1637193.31703826,2024,36121.928963,45.3240832934269
"250",2024-01-11 09:00:00,1,11,10,1288028.42583014,2024,36579.928964,35.2113430044588
"251",2024-01-11 10:00:00,1,11,11,1306719.50758661,2024,36719.928963,35.5861120783566
"252",2024-01-11 11:00:00,1,11,12,1198669.48702834,2024,36243.928964,33.0722833117499
"253",2024-01-11 12:00:00,1,11,13,1187895.59854234,2024,35919.928964,33.070655560953
"254",2024-01-11 13:00:00,1,11,14,1178198.52916032,2024,35627.928963,33.0695205546159
"255",2024-01-11 14:00:00,1,11,15,1233315.31830753,2024,34923.928964,35.3143347525086
"256",2024-01-11 15:00:00,1,11,16,1429801.02615157,2024,34577.928964,41.3501059488025
"257",2024-01-11 16:00:00,1,11,17,1824699.27981779,2024,35758.928964,51.027794530837
"258",2024-01-11 17:00:00,1,11,18,2238880.31133477,2024,39596.928964,56.5417664933124
"259",2024-01-11 18:00:00,1,11,19,3907052.04750465,2024,39964.928964,97.7620165676782
"260",2024-01-11 19:00:00,1,11,20,2202714.61968479,2024,38953.928963,56.5466611025814
"261",2024-01-11 20:00:00,1,11,21,1981438.94539333,2024,37381.928964,53.0052621763184
"262",2024-01-11 21:00:00,1,11,22,1627380.89897589,2024,33719.644804,48.2621008742903
"263",2024-01-11 22:00:00,1,11,23,1434172.61290327,2024,30213.644804,47.4677127571646
"264",2024-01-11 23:00:00,1,11,24,1197184.01243451,2024,26822.644807,44.6333320613512
"265",2024-01-12 00:00:00,1,12,1,1073519.74971714,2024,24688.644808,43.4823279311501
"266",2024-01-12 01:00:00,1,12,2,973359.218140704,2024,23095.644808,42.1447085038105
"267",2024-01-12 02:00:00,1,12,3,945296.374171569,2024,22439.644808,42.1261736653942
"268",2024-01-12 03:00:00,1,12,4,940037.540621569,2024,22314.644808,42.1264845893741
"269",2024-01-12 04:00:00,1,12,5,971498.465232623,2024,23007.644808,42.2250288258459
"270",2024-01-12 05:00:00,1,12,6,1112561.79747166,2024,25153.644808,44.2306395738646
"271",2024-01-12 06:00:00,1,12,7,1536666.84746668,2024,29588.928964,51.9338448963902
"272",2024-01-12 07:00:00,1,12,8,2324454.86512906,2024,32158.928963,72.2802325849666
"273",2024-01-12 08:00:00,1,12,9,1740151.30620118,2024,33527.928964,51.9015447709174
"274",2024-01-12 09:00:00,1,12,10,1485015.66176609,2024,34504.928964,43.0377834805992
"275",2024-01-12 10:00:00,1,12,11,1457963.93313783,2024,35100.928964,41.5363346831401
"276",2024-01-12 11:00:00,1,12,12,1508571.83088728,2024,34878.928964,43.2516672872708
"277",2024-01-12 12:00:00,1,12,13,1415431.59370539,2024,34559.928964,40.9558594631315
"278",2024-01-12 13:00:00,1,12,14,1301995.84437326,2024,34142.928964,38.1336892844218
"279",2024-01-12 14:00:00,1,12,15,1242707.44757341,2024,33435.928964,37.1668287999838
"280",2024-01-12 15:00:00,1,12,16,1358189.31698804,2024,32794.928963,41.414613781307
"281",2024-01-12 16:00:00,1,12,17,1493840.64941771,2024,33254.928964,44.9208792788238
"282",2024-01-12 17:00:00,1,12,18,3214218.6256368,2024,37165.928963,86.4829351860589
"283",2024-01-12 18:00:00,1,12,19,2660723.71842906,2024,37740.928964,70.499688043372
"284",2024-01-12 19:00:00,1,12,20,2260085.4775031,2024,36622.928964,61.7123081478475
"285",2024-01-12 20:00:00,1,12,21,1826974.67111285,2024,35230.928963,51.8571245462067
"286",2024-01-12 21:00:00,1,12,22,1437514.34196081,2024,32068.644804,44.8261643342503
"287",2024-01-12 22:00:00,1,12,23,1521728.75528619,2024,29473.644804,51.6301517985203
"288",2024-01-12 23:00:00,1,12,24,1157032.60564994,2024,26608.644808,43.4833346079344
"289",2024-01-13 00:00:00,1,13,1,1023798.13287417,2024,24650.644808,41.5323063898885
"290",2024-01-13 01:00:00,1,13,2,963056.299057061,2024,23443.644808,41.0796318978704
"291",2024-01-13 02:00:00,1,13,3,923582.354300061,2024,22613.644808,40.841817501853
"292",2024-01-13 03:00:00,1,13,4,923144.683561964,2024,22239.644808,41.5089670510337
"293",2024-01-13 04:00:00,1,13,5,784938.78262968,2024,22508.644807,34.8727695230044
"294",2024-01-13 05:00:00,1,13,6,948160.465633866,2024,23196.644808,40.8748969293554
"295",2024-01-13 06:00:00,1,13,7,1046921.80842808,2024,25616.928962,40.8683574046317
"296",2024-01-13 07:00:00,1,13,8,1105410.60159038,2024,27035.928963,40.8867253314356
"297",2024-01-13 08:00:00,1,13,9,1190681.1819204,2024,28784.928964,41.3647427585987
